Restaurant_Name,Date,ALL Rating,Review_Title,Caption,Total_Review,Address,Long,Lat,Cuisine,Food_rating,Service_Rating,Value_Rating,Atmosphere_Rating,Polarity_AFINN,AF_score_Review_Title,AF_keyword_Review_Title,Affin_Keyword,,Polarity_TB,Polarity_TB_Title,Polarity_TB_Average,TB_keyword,TB_keyword_title,Polarity_Vader,Vader_score_title,vader_score_detail,,Norm_AFINN,Norm_TB,Norm_VADER,Avg_Score,Sentiment,Aspect_Sentiment,fear,anger,anticip,trust,surprise,positive,negative,sadness,disgust,joy,anticipation,Affin_Keyword_clean,Affin_Keyword_title_clean,TB_keyword_clean,TB_keyword_title_clean,Aspect_Sentiment_clean,Aspect_Sentiment_value,Rest_CODE,Recommendation,TotalRecommendation,TB_Sentiment,Vader_Sentiment,AF_Sentiment
Balkanico,"September 18, 2017",5,Awesome pizza,I truly recomend pepperoni pizza because its so tasty I love the olive oil mixed with herbs that he put on top By far my favorite pizza in Kuching!,132,"Wayang Street, Kuching 93100 Malaysia",1.558033233,110.346677,Pizza,5,4.5,5,Null,7,4,['awesome'],"['love', 'top', 'favorite']",,0.345,1,0.6725,"[(['love'], 0.5, 0.6, None), (['mixed'], 0.0, 0.25, None), (['top'], 0.5, 0.5, None), (['far'], 0.1, 1.0, None), (['favorite', '!'], 0.625, 1.0, None)]","[(['awesome'], 1.0, 1.0, None)]",0.9094,0.6249,"{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.9094}",,0.57,0.6725,0.9547,0.7324,Positive,"{'aspect': '', 'description': 'favorite', 'sentiment': 0.5}",0,0,0,0.222222222,0,0.444444444,0,0,0,0.222222222,0.111111111,love top favorite,awesome,love  mixed  top  far  favorite ,awesome one,     favorite    ,5,BAL,"The Junk, Bla Bla Bla",2,POSITIVE,POSITIVE,POSITIVE
Balkanico,"September 16, 2017",5,The Best Pizza in Kuching,Once u reach Kuching and you feel like eating a real original thin crust pizza you should defenetly come here Very simple but so tasty and its melting in your mouth RECOMENDED!!!,132,"Wayang Street, Kuching 93100 Malaysia",1.558033233,110.346677,Pizza,5,4.5,5,Null,3,3,['best'],"['reach', 'like']",,0.054166667,1,0.527083333,"[(['real', 'original'], 0.5625, 1.0, None), (['thin'], -0.4, 0.8500000000000001, None), (['very', 'simple', '!', '!', '!'], 0.0, 0.4642857142857143, None)]","[(['best'], 1.0, 0.3, None)]",0.5149,0.6369,"{'neg': 0.0, 'neu': 0.835, 'pos': 0.165, 'compound': 0.5149}",,0.53,0.527083333,0.75745,0.604844444,Positive,"{'aspect': '', 'description': 'so tasty', 'sentiment': 0.0}",0,0,0,0.25,0.25,0.5,0,0,0,0,,reach like,best,real original  thin  simple ,best one,     so tasty    ,0,BAL,"The Junk, Bla Bla Bla",2,POSITIVE,POSITIVE,POSITIVE
Balkanico,"September 9, 2017",4,Nice pizza,Really nice pizza with thin crust Ordered a margarita and enjoyed it Located inside Big Bottle they have a good range of beers here as well,132,"Wayang Street, Kuching 93100 Malaysia",1.558033233,110.346677,Pizza,5,4.5,5,Null,9,3,['nice'],"['nice', 'enjoyed', 'big', 'good']",,0.28,0.6,0.44,"[(['really', 'nice'], 0.6, 1.0, None), (['thin'], -0.4, 0.8500000000000001, None), (['enjoyed'], 0.5, 0.7, None), (['big'], 0.0, 0.1, None), (['good'], 0.7, 0.6000000000000001, None)]","[(['nice'], 0.6, 1.0, None)]",0.8858,0.4215,"{'neg': 0.0, 'neu': 0.637, 'pos': 0.363, 'compound': 0.8858}",,0.59,0.64,0.9429,0.7243,Positive,"{'aspect': 'pizza', 'description': 'good', 'sentiment': 0.7}",0,0,0,0.2,0.2,0.2,0,0,0,0.2,0.2,nice enjoyed big good,nice,really nice  thin  enjoyed  big  good ,nice one,  pizza   good    ,7,BAL,"The Junk, Bla Bla Bla",2,POSITIVE,POSITIVE,POSITIVE
Balkanico,"September 4, 2017",4,Wonderful Pizza in town...,Surprisingly this a wonderful pizza joint in the city They do serve the best pepperoni pizza and accompanying cool imported beer and bitter from UK Impressive decor and great ambience,132,"Wayang Street, Kuching 93100 Malaysia",1.558033233,110.346677,Pizza,5,4.5,5,Null,12,4,['wonderful'],"['wonderful', 'best', 'cool', 'bitter', 'impressive', 'great']",,0.678571429,1,0.839285714,"[(['surprisingly'], 0.7, 0.5, None), (['wonderful'], 1.0, 1.0, None), (['best'], 1.0, 0.3, None), (['cool'], 0.35, 0.65, None), (['bitter'], -0.1, 0.5, None), (['impressive'], 1.0, 1.0, None), (['great'], 0.8, 0.75, None)]","[(['wonderful'], 1.0, 1.0, None)]",0.9517,0.5719,"{'neg': 0.063, 'neu': 0.493, 'pos': 0.444, 'compound': 0.9517}",,0.62,0.839285714,0.97585,0.811711905,Positive,"{'aspect': '', 'description': 'great', 'sentiment': 0.8}",0,0,0,0.222222222,0.111111111,0.333333333,0.111111111,0,0,0.222222222,,wonderful best cool bitter impressive great,wonderful,surprisingly  wonderful  best  cool  bitter  impressive  great ,wonderful one,     great    ,8,BAL,"The Junk, Bla Bla Bla",2,POSITIVE,POSITIVE,POSITIVE
Balkanico,"August 19, 2017",5,Pizza convert,Never been a big fan of pizza but the wife is so went along in support This fella's pizzas were superb I am now a complete convert We had two pizzas and both were gorgeous We will be back soon,132,"Wayang Street, Kuching 93100 Malaysia",1.558033233,110.346677,Pizza,5,4.5,5,Null,11,0,[],"['big', 'fan', 'support', 'superb']",,0.36,0,0.18,"[(['big'], 0.0, 0.1, None), (['superb'], 1.0, 1.0, None), (['complete'], 0.1, 0.4, None), (['gorgeous'], 0.7, 0.9, None), (['back'], 0.0, 0.0, None)]",[],0.9453,0,"{'neg': 0.03, 'neu': 0.671, 'pos': 0.299, 'compound': 0.9453}",,0.61,0.68,0.97265,0.754216667,Positive,"{'aspect': 'pizzas', 'description': 'gorgeous', 'sentiment': 0.7}",0,0,0,0,0,0.75,0,0,0,0.25,,big fan support superb,,big  superb  complete  gorgeous  back ,,  pizzas   gorgeous    ,7,BAL,"The Junk, Bla Bla Bla",2,POSITIVE,POSITIVE,POSITIVE
Balkanico,"August 11, 2017",5,Best Pizza in Kuching,Actually best pizza we had in Malaysia Sometimes we just want something other than asian food This restaurant served the best pizza's! Nice concept with getting the drinks in a self service kind of shop!,132,"Wayang Street, Kuching 93100 Malaysia",1.558033233,110.346677,Pizza,5,4.5,5,Null,10,3,['best'],"['best', 'want', 'best', 'nice', 'kind of']",,0.5375,1,0.76875,"[(['actually', 'best'], 1.0, 0.3, None), (['other'], -0.125, 0.375, None), (['asian'], 0.0, 0.0, None), (['best', '!'], 1.0, 0.3, None), (['nice'], 0.6, 1.0, None), (['kind', '!'], 0.75, 0.9, None)]","[(['best'], 1.0, 0.3, None)]",0.9199,0.6369,"{'neg': 0.0, 'neu': 0.696, 'pos': 0.304, 'compound': 0.9199}",,0.6,0.76875,0.95995,0.776233333,Positive,"{'aspect': 'restaurant', 'description': 'Nice', 'sentiment': 0.6}",0,0,0,0.333333333,0,0.333333333,0,0,0,0.333333333,,best want best nice kind,best,actually best   asian  best  nice  kind ,best one,  restaurant   ice    ,6,BAL,"The Junk, Bla Bla Bla",2,POSITIVE,POSITIVE,POSITIVE
Balkanico,"August 4, 2017",5,"Extremely, extravaganza the most delicious pizza",Balkanico pizza extremely extravaganza the best pizza i ever taste! I absolutely coming back for whenever i come back to my hometown highly recommend!,132,"Wayang Street, Kuching 93100 Malaysia",1.558033233,110.346677,Pizza,5,4.5,5,Null,5,3,['delicious'],"['best', 'recommend']",,0.2125,0.458333333,0.335416667,"[(['extremely'], -0.125, 1.0, None), (['best', '!'], 1.0, 0.3, None), (['absolutely'], 0.2, 0.9, None), (['back'], 0.0, 0.0, None), (['back'], 0.0, 0.0, None), (['highly', '!'], 0.2, 0.5399999999999999, None)]","[(['extremely'], -0.125, 1.0, None), (['most'], 0.5, 0.5, None), (['delicious'], 1.0, 1.0, None)]",0.8334,0.6115,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.8334}",,0.55,0.60625,0.9167,0.690983333,Positive,"{'aspect': 'pizza', 'description': 'best', 'sentiment': 1.0}",0,0,0,0.333333333,0,0.333333333,0,0,0,0,0.333333333,best recommend,delicious,extremely  best  absolutely  back  back  highly ,extremely one one delicious one,  pizza   best    ,10,BAL,"The Junk, Bla Bla Bla",2,POSITIVE,POSITIVE,POSITIVE
Balkanico,"July 20, 2017",5,Alan Reeves,Best in town almost like a diet pizza because of the hand rolled crust no ready made crappy thick pastry Best ever for me ,132,"Wayang Street, Kuching 93100 Malaysia",1.558033233,110.346677,Pizza,5,4.5,5,Null,4,0,[],"['best', 'like', 'no', 'crappy', 'best']",,0.4,0,0.2,"[(['best'], 1.0, 0.3, None), (['no', 'ready'], -0.1, 0.5, None), (['thick'], -0.30000000000000004, 0.475, None), (['best'], 1.0, 0.3, None)]",[],0.8887,0,"{'neg': 0.152, 'neu': 0.42, 'pos': 0.428, 'compound': 0.8887}",,0.54,0.7,0.94435,0.728116667,Positive,"{'aspect': 'hand', 'description': 'thick', 'sentiment': -0.30000000000000004}",0,0,0,0,0,0.333333333,0,0,0,0.333333333,0.333333333,best like crappy best,,best  ready  thick  best ,,  hand   thick    ,3.00E+16,BAL,"The Junk, Bla Bla Bla",2,POSITIVE,POSITIVE,POSITIVE
Balkanico,"July 15, 2017",5,Delicious pizza!,Great food and a cool bar with darts board and basically a beer / drinks shop attached Highly recommended!,132,"Wayang Street, Kuching 93100 Malaysia",1.558033233,110.346677,Pizza,5,4.5,5,Null,6,3,['delicious'],"['great', 'cool', 'recommended']",,0.45,1,0.725,"[(['great'], 0.8, 0.75, None), (['cool'], 0.35, 0.65, None), (['highly', '!'], 0.2, 0.5399999999999999, None)]","[(['delicious', '!'], 1.0, 1.0, None)]",0.831,0.6114,"{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.831}",,0.56,0.725,0.9155,0.7335,Positive,"{'aspect': '', 'description': 'cool', 'sentiment': 0.35}",0,0,0,0.142857143,0,0.428571429,0,0,0,0.285714286,0.142857143,great cool recommended,delicious,great  cool  highly ,delicious one,     cool    ,35,BAL,"The Junk, Bla Bla Bla",2,POSITIVE,POSITIVE,POSITIVE
Balkanico,"July 12, 2017",2,Never open,Went here Sunday and again Monday closed both days so gave up and went to Pizza Hut just down the road good pizzas there,132,"Wayang Street, Kuching 93100 Malaysia",1.558033233,110.346677,Pizza,5,4.5,5,Null,3,0,[],['good'],,0.148148148,0,0.074074074,"[(['closed'], -0.1, 0.1, None), (['down'], -0.15555555555555559, 0.2888888888888889, None), (['good'], 0.7, 0.6000000000000001, None)]","[(['never', 'open'], -0.0, 0.5, None)]",0.4404,0,"{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.4404}",,0.53,0.574074074,0.7202,0.608091358,Positive,"{'aspect': '', 'description': 'good', 'sentiment': 0.7}",0,0,0,0.2,0.2,0.2,0,0,0,0.2,0.2,good,,closed   good ,never open one,     good    ,7,BAL,"The Junk, Bla Bla Bla",2,POSITIVE,POSITIVE,POSITIVE
Balkanico,"June 22, 2017",5,Great pizza's!,Pizza 'n beer night! Great thin pizza's Balkan style Lovely in conbination with the cheap beers of empty bottle Recommended,132,"Wayang Street, Kuching 93100 Malaysia",1.558033233,110.346677,Pizza,5,4.5,5,Null,7,3,['great'],"['great', 'lovely', 'empty', 'recommended']",,0.24,1,0.62,"[(['great'], 0.8, 0.75, None), (['thin'], -0.4, 0.8500000000000001, None), (['lovely'], 0.5, 0.75, None), (['cheap'], 0.4, 0.7, None), (['empty'], -0.1, 0.5, None)]","[(['great', '!'], 1.0, 0.75, None)]",0.8478,0.6588,"{'neg': 0.065, 'neu': 0.576, 'pos': 0.36, 'compound': 0.8478}",,0.57,0.62,0.9239,0.704633333,Positive,"{'aspect': 'style', 'description': 'empty', 'sentiment': -0.1}",0,0,0,0,0,0.333333333,0.333333333,0,0,0.333333333,,great lovely empty recommended,great,great  thin  lovely  cheap  empty ,great one,  style   empty    ,1,BAL,"The Junk, Bla Bla Bla",2,POSITIVE,POSITIVE,POSITIVE
Balkanico,"June 18, 2017",5,Best thin crust pizza in town,We were craving for pizzas which are non mainstream and stumbled into this joint in a beer joint Ordered 4 large pizzas for a large family party and the pizza didn't disappoint Balkanico Pepperoni Sausage & Margherita Keep it up Alex :-),132,"Wayang Street, Kuching 93100 Malaysia",1.558033233,110.346677,Pizza,5,4.5,5,Null,0,3,['best'],"['disappoint', ':-)']",,0.30952381,0.3,0.304761905,"[(['large'], 0.21428571428571427, 0.42857142857142855, None), (['large'], 0.21428571428571427, 0.42857142857142855, None), ([':-)'], 0.5, 1.0, 'mood')]","[(['best'], 1.0, 0.3, None), (['thin'], -0.4, 0.8500000000000001, None)]",0.7398,0.6369,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.7398}",,0.5,0.654761905,0.8699,0.674887302,Positive,"{'aspect': 'pizza', 'description': 'large', 'sentiment': 0.21428571428571427}",0,0.142857143,0,0,0,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,disappoint,best,large  large  mood,best one thin one,  pizza   large    ,2.14E+16,BAL,"The Junk, Bla Bla Bla",2,POSITIVE,POSITIVE,POSITIVE
Balkanico,"June 18, 2017",4,Great Place for Weekenders,Right in the city centre and all in one concept dinner and varieties beers at the same time Thumbs up!!,132,"Wayang Street, Kuching 93100 Malaysia",1.558033233,110.346677,Pizza,5,4.5,5,Null,0,3,['great'],[],,0.142857143,0.8,0.471428571,"[(['right'], 0.2857142857142857, 0.5357142857142857, None), (['same', '!', '!'], 0.0, 0.125, None)]","[(['great'], 0.8, 0.75, None)]",0,0.6249,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,0.5,0.571428571,0.5,0.523809524,Neutral,"{'aspect': '', 'description': 'same', 'sentiment': 0.0}",0,0,0,0,0,0.5,0,0,0,0,0.5,,great,right  ,great one,     same    ,0,BAL,"The Junk, Bla Bla Bla",2,POSITIVE,POSITIVE,POSITIVE
Balkanico,"June 11, 2017",4,beer and pizza,some days you just want the simple to eat beer & pizza is a great choice The pizza was hot and beer was cold the are friendly and the place is clean,132,"Wayang Street, Kuching 93100 Malaysia",1.558033233,110.346677,Pizza,5,4.5,5,Null,8,0,[],"['want', 'great', 'friendly', 'clean']",,0.198611111,0,0.099305556,"[(['simple'], 0.0, 0.35714285714285715, None), (['great'], 0.8, 0.75, None), (['hot'], 0.25, 0.8500000000000001, None), (['cold'], -0.6, 1.0, None), (['friendly'], 0.375, 0.5, None), (['clean'], 0.3666666666666667, 0.7000000000000001, None)]",[],0.8834,0,"{'neg': 0.0, 'neu': 0.697, 'pos': 0.303, 'compound': 0.8834}",,0.58,0.599305556,0.9417,0.707001852,Positive,"{'aspect': 'place', 'description': 'clean', 'sentiment': 0.3666666666666667}",0,0.066666667,0,0.133333333,0,0.4,0.066666667,0,0,0.266666667,0.066666667,want great friendly clean,,simple  great  hot  cold  friendly  clean ,,  place   clean    ,3.67E+15,BAL,"The Junk, Bla Bla Bla",2,POSITIVE,POSITIVE,POSITIVE
Balkanico,"June 4, 2017",4,Nice,Very nice pizza simple but ok Not easy to be a vegetarian in Kuching so pizza is an easy choice Did open a bit late in the afternoon so don't go there for lunch,132,"Wayang Street, Kuching 93100 Malaysia",1.558033233,110.346677,Pizza,5,4.5,5,Null,5,3,['nice'],"['nice', 'easy', 'easy']",,0.170952381,0.6,0.38547619,"[(['very', 'nice'], 0.78, 1.0, None), (['simple'], 0.0, 0.35714285714285715, None), (['ok'], 0.5, 0.5, None), (['not', 'easy'], -0.21666666666666667, 0.8333333333333334, None), (['easy'], 0.43333333333333335, 0.8333333333333334, None), (['open'], 0.0, 0.5, None), (['late'], -0.3, 0.6, None)]","[(['nice'], 0.6, 1.0, None)]",-0.3338,0.4215,"{'neg': 0.159, 'neu': 0.717, 'pos': 0.124, 'compound': -0.3338}",,0.55,0.58547619,0.3331,0.489525397,Neutral,"{'aspect': '', 'description': 'easy', 'sentiment': 0.43333333333333335}",0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,0,,nice easy easy,nice,nice  simple  ok  easy  easy  open  late ,nice one,     easy    ,4.33E+16,BAL,"The Junk, Bla Bla Bla",2,POSITIVE,NEGATIVE,POSITIVE
Balkanico,"May 9, 2017",5,New pizza on the menu,"The owner has introduced a new pizza on his menu"" Chilli Tuna""its absolutely fantastica must try!",132,"Wayang Street, Kuching 93100 Malaysia",1.558033233,110.346677,Pizza,5,4.5,5,Null,0,0,[],[],,0.193181818,0.136363636,0.164772727,"[(['new'], 0.13636363636363635, 0.45454545454545453, None), (['absolutely', '!'], 0.25, 0.9, None)]","[(['new'], 0.13636363636363635, 0.45454545454545453, None)]",0,0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",,0.5,0.596590909,0.5,0.53219697,Neutral,"{'aspect': 'owner', 'description': 'absolutely fantastica', 'sentiment': 0.2}",0,0,0,0,0,0,0,0,0,0,,,,new  absolutely ,new one,  owner   absolutely fantastica    ,2,BAL,"The Junk, Bla Bla Bla",2,POSITIVE,NEUTRAL,NEUTRAL
Balkanico,"April 17, 2017",5,Good pizza!!,We found this place through TripAdvisor and the pizza is just as amazing as described in the reviews We shared a large pizza very reasonable size for only 25 MYR It is a bit difficult to find,132,"Wayang Street, Kuching 93100 Malaysia",1.558033233,110.346677,Pizza,5,4.5,5,Null,4,3,['good'],"['amazing', 'shared', 'difficult']",,0.114857143,1,0.557428571,"[(['amazing'], 0.6000000000000001, 0.9, None), (['large'], 0.21428571428571427, 0.42857142857142855, None), (['very', 'reasonable'], 0.26, 0.78, None), (['only'], 0.0, 1.0, None), (['difficult'], -0.5, 1.0, None)]","[(['good', '!', '!'], 1.0, 0.6000000000000001, None)]",0.5719,0.5399,"{'neg': 0.061, 'neu': 0.786, 'pos': 0.152, 'compound': 0.5719}",,0.54,0.557428571,0.78595,0.627792857,Positive,"{'aspect': 'pizza', 'description': 'difficult', 'sentiment': -0.5}",0.25,0,0,0.25,0,0.25,0,0,0,0.25,,amazing shared difficult,good,amazing  large  reasonable   difficult ,good one,  pizza   difficult    ,5,BAL,"The Junk, Bla Bla Bla",2,POSITIVE,POSITIVE,POSITIVE
Balkanico,"March 20, 2017",5,Hidden gem,"Hidden in the ""big bottle"" awesome pizzas in a great ""self-select"" bottle-shop/bar Great food cool venue",132,"Wayang Street, Kuching 93100 Malaysia",1.558033233,110.346677,Pizza,5,4.5,5,Null,12,3,['gem'],"['big', 'awesome', 'great', 'great', 'cool']",,0.463888889,-0.166666667,0.148611111,"[(['hidden'], -0.16666666666666666, 0.3333333333333333, None), (['big'], 0.0, 0.1, None), (['awesome'], 1.0, 1.0, None), (['great'], 0.8, 0.75, None), (['great'], 0.8, 0.75, None), (['cool'], 0.35, 0.65, None)]","[(['hidden'], -0.16666666666666666, 0.3333333333333333, None)]",0.9393,0,"{'neg': 0.0, 'neu': 0.43, 'pos': 0.57, 'compound': 0.9393}",,0.62,0.731944444,0.96965,0.773864815,Positive,"{'aspect': '', 'description': 'cool', 'sentiment': 0.35}",0,0,0,0.25,0,0.5,0,0,0,0.25,,big awesome great great cool,gem,hidden  big  awesome  great  great  cool ,hidden one,     cool    ,35,BAL,"The Junk, Bla Bla Bla",2,NEGATIVE,POSITIVE,POSITIVE
Balkanico,"March 3, 2017",5,Interesting venue with self serviced beers.,Meal: Excellent Service: Excellent Price: Excellent Best pizza in kuching by far well I should say in whole Sarawak as for that matter Go and try yourself to know why I'd say this ;),132,"Wayang Street, Kuching 93100 Malaysia",1.558033233,110.346677,Pizza,5,4.5,5,Null,15,2,['interesting'],"['excellent', 'excellent', 'excellent', 'best', 'matter', ';)']",,0.65,0.5,0.575,"[(['excellent'], 1.0, 1.0, None), (['excellent'], 1.0, 1.0, None), (['excellent'], 1.0, 1.0, None), (['best'], 1.0, 0.3, None), (['far'], 0.1, 1.0, None), (['whole'], 0.2, 0.4, None), ([';)'], 0.25, 1.0, 'mood')]","[(['interesting'], 0.5, 0.5, None)]",0.9619,0.4019,"{'neg': 0.0, 'neu': 0.558, 'pos': 0.442, 'compound': 0.9619}",,0.65,0.825,0.98095,0.81865,Positive,"{'aspect': '', 'description': 'whole', 'sentiment': 0.2}",0,0,0,0,0,0,0,0,0,0,,excellent excellent excellent best matter,interesting,excellent  excellent  excellent  best  far  whole  mood,interesting one,     whole    ,2,BAL,"The Junk, Bla Bla Bla",2,POSITIVE,POSITIVE,POSITIVE
Balkanico,"February 20, 2017",5,Fantastic pizza,We took pepperoni wchich was delicious we strongly recommend the athmosphere and pizza ð Don't miss the place because it is will hidden near the big bottle bar,132,"Wayang Street, Kuching 93100 Malaysia",1.558033233,110.346677,Pizza,5,4.5,5,Null,4,4,['fantastic'],"['delicious', 'recommend', 'miss', 'big']",,0.273333333,0.4,0.336666667,"[(['delicious'], 1.0, 1.0, None), (['strongly'], 0.4333333333333333, 0.7333333333333333, None), (['hidden'], -0.16666666666666666, 0.3333333333333333, None), (['near'], 0.1, 0.4, None), (['big'], 0.0, 0.1, None)]","[(['fantastic'], 0.4, 0.9, None)]",0.8291,0.5574,"{'neg': 0.0, 'neu': 0.711, 'pos': 0.289, 'compound': 0.8291}",,0.54,0.636666667,0.91455,0.697072222,Positive,"{'aspect': '', 'description': 'big', 'sentiment': 0.0}",0,0,0,0.166666667,0,0.5,0.166666667,0,0,0.166666667,,delicious recommend miss big,fantastic,delicious  strongly  hidden  near  big ,fantastic one,     big    ,0,BAL,"The Junk, Bla Bla Bla",2,POSITIVE,POSITIVE,POSITIVE
Balkanico,"February 7, 2017",5,Beef Pepperoni Pizza Ultimate Favorite,Half gone then I rmmbrd to post this! Its my fiancÃ© and I favourite pizza love the garlicky taste,132,"Wayang Street, Kuching 93100 Malaysia",1.558033233,110.346677,Pizza,5,4.5,5,Null,5,2,['favorite'],"['favourite', 'love']",,0.145833333,0.25,0.197916667,"[(['half', '!'], -0.20833333333333331, 0.16666666666666666, None), (['love'], 0.5, 0.6, None)]","[(['ultimate'], 0.0, 1.0, None), (['favorite'], 0.5, 1.0, None)]",0.6696,0.4588,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.6696}",,0.55,0.572916667,0.8348,0.652572222,Positive,"{'aspect': '', 'description': 'garlicky', 'sentiment': 0.0}",0,0,0,0,0,0.5,0,0,0,0.5,,favourite love,favorite,half  love ,ultimate one favorite one,     garlicky    ,0,BAL,"The Junk, Bla Bla Bla",2,POSITIVE,POSITIVE,POSITIVE
